id,words,value
1206,migliaia,0
1206,motoria,0
1206,nov,0
1206,on,0
1206,possibile,0.7460535
1206,proposta,0
1206,raccolte,1.3640400
1206,raccolte,0.4706336
1206,roma,0
1206,scuola,-0.2930168
1207,fare,0.1700394
1207,futuro,-0.0419757
1207,prossimo,-0.4752541
1207,serio,0.1292538
1207,tempo,0.5431886
1207,verbo,0
1207,voce,0.5290572
1208,ateneo,0
1208,italiano,0
1208,migliori,1.8668060
1208,migliori,0.8668396
1208,mondo,-0.3228885
1208,paese,0
1208,possibile,0.7460535
1208,solo,-0.1194989
1209,buona,1.2762666
1209,crescere,0.9330116
1209,legislazione,0
1209,scolastica,0
1209,scuola,-0.2930168
1209,seminario,0
1209,tema,-1.3513120
1209,tema,0.3056712
1210,documento,0.3768057
1210,parola,0
1210,roba,-0.2898495
1210,serve,-0.0096774
1210,vecchia,0.3386972
1210,vecchia,0.0698658
1211,buona,1.2762666
1211,famiglie,1.5357820
1211,matteo,0
1211,mette,-0.1763467
1211,nuove,0.7481396
1211,proprio,0.2885740
1211,scuola,-0.2930168
1211,sereno,1.4388890
1211,significa,0.5270566
1211,studenti,-0.3128458
1211,tasse,0.5710834
1212,consultazioni,0.4300614
1212,cosa,-0.1283872
1212,ipocrisia,0.1555769
1212,partecipazione,0
1212,presupposti,-0.8245025
1212,presupposti,-1.3422940
1212,pubbliche,-0.3759061
1212,servono,-0.0115026
1212,stanti,0.5436687
1212,stanti,-0.4672183
1213,h,0
1213,livelli,-0.7017393
1213,livelli,0.3517906
1213,obbligatoria,0
1213,propongo,0
1213,settimana,0
1213,vera,0.1769159
1214,campana,0.2273498
1214,consulta,0
1214,de,0
1214,napoli,0
1214,parla,-0.1879033
1214,proposta,0
1215,é,0.1256011
1215,esperienza,0
1215,luogo,0.3156195
1215,scuola,-0.2930168
1216,ancora,-0.1261360
1216,oggi,0.2300098
1217,esperti,1.6921680
1217,idee,0.2540111
1217,proposte,0
1217,riforma,0.3269558
1217,team,0
1218,digitale,0
1218,essere,0.1491227
1218,può,0.1054688
1218,rivoluzione,0.0127177
1218,vera,0.1769159
1220,pordenone,0
1220,regione,0.3086855
1220,sala,0
1221,buona,1.2762666
1221,quando,0
1221,scuola,-0.2930168
1222,abilitati,0
1222,chieda,0.3311561
1222,docenti,0
1222,esclusi,0
1222,perchè,0
1222,precari,-0.1206297
1222,storici,0.0000000
1222,suola,0
1223,azione,-0.0888524
1223,buona,1.2762666
1223,project,0
1223,scuola,-0.2930168
1224,buona,1.2762666
1224,rispondiamo,-0.6972753
1224,scuola,-0.2930168
1224,scuola,-0.2930168
1224,vera,0.1769159
1225,alba,0
1225,buona,1.2762666
1225,campo,-1.3687771
1225,campo,0.2737554
1225,idonei,1.7022240
1225,nuova,0.6244347
1225,nuova,0.2367979
1225,scuola,-0.2930168
1226,agenda,0
1226,contribuire,0.7997711
1226,idee,0.2540111
1226,novembre,0
1226,segna,0
1226,vediamo,0.2669991
1227,adeguati,0.7749319
1227,buona,1.2762666
1227,centro,0.4642033
1227,insegnati,2.1836410
1227,mezzi,0.3352164
1227,motivati,0
1227,scuola,-0.2930168
1227,strutture,1.1194330
1227,strutture,0.5670197
1227,studente,-0.4035421
1228,discussione,0.2279939
1228,gallery,0
1228,incontro,-0.2816872
1228,incontro,0.4269321
1228,partecipazione,0
1228,tavoli,0
1229,altre,-1.1403101
1229,ancora,-0.1261360
1229,emilia,0
1229,figlio,0.2522638
1229,insegnanti,0.3766988
1229,insegnanti,1.5067950
1229,matematica,1.1415930
1229,matematica,1.1415930
1229,materie,-0.4478858
1229,media,0.0315037
1229,prima,-0.0075449
1229,prima,0.1584426
1229,senza,0
1230,chiede,0.2211862
1230,circolopdmarconi,0
1230,disponibilità,0.3712041
1230,gennaio,0
1230,iniziativa,1.0084140
1230,roma,0
1230,scuola,-0.2930168
1231,hashtag,0
1231,ore,-0.8345703
1231,ore,0.0384342
1231,top,0
1231,ultime,-0.5927302
1232,appuntamento,-0.3014101
1232,entusiasmo,0.1113532
1232,importante,0.7799954
1232,importante,1.5776380
1232,parteciperemo,0
1232,rieti,0
1233,ascoltiamo,0
1233,incontro,-0.2816872
1233,incontro,0.4269321
1233,stasera,0
1233,studenti,-0.3128458
1233,voce,0.5290572
1234,arredi,0
1234,bella,1.3083553
1234,bella,0.6617670
1234,colori,0.3061247
1234,colori,-0.4403070
1234,continua,-0.7915157
1234,grigio,0.2108049
1234,nuovi,0.7218502
1234,passare,0.2625057
1234,scuola,-0.2930168
1234,segue,0
1234,seria,0.1443216
1235,articolo,0.2749238
1235,buona,1.2762666
1235,iniziativa,1.0084140
1235,legge,0.4537640
1235,legge,0.2268820
1235,popolare,0.3331632
1235,repubblica,0
1235,scuola,-0.2930168
1236,campagna,0
1236,due,0
1236,oggi,0.2300098
1236,parliamo,-0.2611503
1236,riunioni,0.0000000
1237,buona,1.2762666
1237,commenta,0
1237,giulianova,0
1237,kursaal,0
1237,lido,0
1237,marcello,0
1237,martedì,0
1237,novembre,0
1237,ore,0.0384342
1237,ore,-0.8345703
1237,pacifico,1.5217390
1237,palazzo,0
1237,partecipa,0
1237,scuola,-0.2930168
1238,buona,1.2762666
1238,cattedra,0
1238,docenti,0
1238,gia,0
1238,interna,0
1238,mobilita,0
1238,passaggio,0.3440126
1238,proposta,0
1238,ruolo,0
1238,scuola,-0.2930168
1239,ascolto,0
1239,buona,1.2762666
1239,dibattito,0.3458448
1239,momento,1.0535080
1239,programma,0
1239,scuola,-0.2930168
1240,affatto,1.1214125
1240,anni,0
1240,conoscenza,0.7327385
1240,erosa,0
1240,figlia,0
1240,giornalmente,-1.4715620
1240,ora,0.0270589
1240,scuola,-0.2930168
1240,venendo,0.8267883
1240,voglia,0.2472083
1240,voglia,0.5150138
1241,buona,1.2762666
1241,oggi,0.2300098
1241,presidente,0
1241,riunione,0.0000000
1241,scuola,-0.2930168
1241,supporto,0.3493106
1242,dialogo,0.7163811
1242,disponibilità,0.3712041
1242,ringraziano,0
1243,domani,-0.2185492
1243,parla,-0.1879033
1244,pordenone,0
1245,parte,-1.2946700
1245,professionale,0.7746394
1245,rete,0.2420816
1245,scuola,-0.2930168
1245,social,0
1245,università,1.0000000
1246,ancora,-0.1261360
1246,buona,1.2762666
1246,manca,-0.2754837
1246,questionario,0
1246,risposto,-0.5206296
1246,scuola,-0.2930168
1246,visione,-0.4173022
1247,aspetta,-0.1555097
1247,cosa,-0.1283872
1247,de,0
1247,famiglie,1.5357820
1247,popolo,0.2426234
1247,raccogliere,0.3885168
1247,sfida,-1.5672190
1247,sfida,0.3414190
1248,aperto,-0.3918488
1248,fb,0
1248,gruppo,-0.2661844
1248,insegnanti,1.5067950
1248,insegnanti,0.3766988
1248,iscritti,0
1248,letto,-0.1269808
1248,letto,0.5079233
1248,quasi,0.2139592
1248,sondaggio,-0.0034153
1249,comunale,0
1249,domani,-0.2185492
1249,frosinone,0
1249,h,0
1249,incontra,0.5634722
1249,ottobre,0
1249,villa,0
1250,aiutarmi,0.7123613
1250,amici,0.2144977
1250,de,0
1250,forse,0.2215595
1250,grazie,0.0873786
1250,grazie,0.6171325
1250,incontro,-0.2816872
1250,incontro,0.4269321
1250,informazioni,0.3371146
1250,maggiori,0.3328325
1250,maggiori,0.5681235
1250,proposito,0
1250,sapreste,0.9493175
1250,trovare,0.2297834
1251,domani,-0.2185492
1251,milano,0
1251,ottobre,0
1251,zona,0
1252,andate,0.3379944
1252,bene,0.5374784
1252,buona,1.2762666
1252,caricherete,0
1252,casa,0
1252,italia,0
1252,prossima,-0.5121643
1252,rivendicano,0
1252,scuola,-0.2930168
1252,studenti,-0.3128458
1252,vergogna,-1.0951060
1252,vergogna,-0.2605014
1252,volta,1.1151720
1252,volta,0.4007650
1253,adesso,0.4345144
1253,costruiamo,0.4668920
1253,domani,-0.2185492
1253,insieme,-0.0127073
1253,scuola,-0.2930168
1253,trapani,0
1254,cosa,-0.1283872
1254,de,0
1254,dimmi,0
1254,interessato,1.1413730
1254,interessato,1.3499990
1254,luccisano,0
1254,problemi,-1.2503500
1254,problemi,-1.0570490
1254,può,0.1054688
1254,sapere,0.4333467
1254,scuola,-0.2930168
1254,tranne,0
1254,tuttologi,0
1255,buona,1.2762666
1255,docenti,0
1255,scuola,-0.2930168
1255,valutazione,0.4092311
1255,vergognosa,-1.5139550
1256,idee,0.2540111
1256,iscriviti,0
1256,progetti,-0.6962123
1256,proposte,0
1257,dibattiti,0.4485588
1257,fatto,0.1788579
1257,fatto,-0.0908829
1257,lavoro,0.2492198
1257,lavoro,-0.5771407
1257,numero,-0.8277858
1257,orgogliosa,0.3573703
1257,prima,0.1584426
1257,prima,-0.0075449
1257,regioni,0.3566206
1257,regioni,-1.0509800
1257,sicilia,0
1258,buona,1.2762666
1258,concorso,0.6850054
1258,med,0.0000000
1258,ormai,0
1258,parlate,-0.3053253
1258,parlate,-0.7415044
1258,scandali,-0.0617533
1258,scandali,0.4322729
1258,scuola,-0.2930168
1258,solo,-0.1194989
1258,spec,0
1259,buon,0
1259,buona,1.2762666
1259,condivido,0.3511138
1259,insegnanti,0.3766988
1259,insegnanti,1.5067950
1259,lavoro,0.2492198
1259,lavoro,-0.5771407
1259,scuola,-0.2930168
1259,tempi,1.0911160
1259,tempi,0.7631588
1260,ancora,-0.1261360
1260,aquila,1.5909236
1260,averne,0.4179625
1260,bambini,0.3259226
1260,bisogna,0.2297839
1260,bisogna,0.0000000
1260,musp,0
1261,angelo,0
1261,associazione,0.3247958
1261,buona,1.2762666
1261,crc,0
1261,intervista,0.2724332
1261,palumbo,0
1261,panta,0
1261,radio,0
1261,rei,0
1261,scuola,-0.2930168
1262,elaborato,2.5134530
1262,finora,0
1262,grazie,0.0873786
1262,grazie,0.6171325
1262,meglio,1.4075560
1262,smontare,-1.3092690
1263,carica,0.0378671
1263,carica,-1.9661771
1263,de,0
1263,discute,0.8074720
1263,paese,0
1264,ambito,0.3742870
1264,brindisi,0.4300623
1264,buona,1.2762666
1264,provincia,0
1264,scuola,-0.2930168
1264,territoriale,0
1264,ufficio,0
1264,viii,0
1265,nulla,0.0079093
1265,nulla,0.0000000
1265,praticamente,0.0000000
1266,ascolto,0
1266,atto,0.7847208
1266,campagna,0
1266,complimenti,1.8189432
1266,complimenti,0.8467494
1266,grande,0.3005349
1266,tutta,0.4795682
1267,aboliamo,0
1267,caso,-0.1212673
1267,classico,1.3576855
1267,facciamone,0.6359087
1267,liceo,0
1267,mai,-0.7627831
1267,modello,0.4191436
1268,bilancio,0
1268,essere,0.1491227
1268,invece,0
1268,irrazionale,-0.4767697
1268,logica,1.8040500
1268,logica,0.4258549
1268,scolastico,0
1268,stato,0.1613510
1268,stato,0.2198772
1268,stato,0.1454871
1269,buona,1.2762666
1269,cosa,-0.1283872
1269,ecco,0
1269,emergendo,-0.2032077
1269,scuola,-0.2930168
1269,sondaggio,-0.0034153
1270,avanti,0.4953150
1270,buona,1.2762666
1270,complimenti,1.8189432
1270,complimenti,0.8467494
1270,concorsoxaspiranti,0
1270,docenti,0
1270,incapace,-2.1838720
1270,paese,0
1270,portare,0.1316264
1270,schifo,-0.9280514
1270,scuola,-0.2930168
1270,scuola,-0.2930168
1270,vivi,0.3455637
1270,vivi,0.0407977
1271,dati,-0.2665936
1271,dati,-0.0027065
1271,dicono,0.4833679
1271,ottime,3.4831630
1271,ottime,2.5718350
1271,pensano,0.2260415
1271,uguale,0.3363941
1272,buona,1.2762666
1272,galilei,0
1272,giannini,0
1272,libriamoci,0
1272,liceo,0
1272,ministro,0
1272,scuola,-0.2930168
1273,buona,1.2762666
1273,formazione,0.4497140
1273,governo,0
1273,investire,-1.1154670
1273,paese,0
1273,renzi,0
1273,scuola,-0.2930168
1274,benvenuto,1.2363029
1274,bisogno,0.0000000
1274,bisogno,0.0020139
1274,presto,0.2505439
1274,presto,-0.2340831
1275,contrarietà,-0.4991534
1275,documento,0.3768057
1275,esprime,0
1275,forza,0.2255044
1275,forza,0.2496705
1275,liceo,0
1275,propria,0.4250243
1275,roma,0
1275,socrate,0
1276,allego,0
1276,collaborazione,0
1276,cv,0
1276,grazie,0.0873786
1276,grazie,0.6171325
1276,luccisano,0
1276,parola,0
1276,qualcuno,0
1276,scuola,-0.2930168
1276,trova,0.2444287
1277,avere,0.2216343
1277,cattiva,-1.7282713
1277,dopotutto,-0.9672179
1277,ebook,0
1277,idea,0.2255174
1277,idea,-0.5149957
1277,potrebbe,0.2294283
1277,ripartire,0
1277,scuola,-0.2930168
1278,donatello,0.5146919
1278,fortuna,0.3060208
1278,liceo,0
1278,milano,0
1278,novembre,0
1278,proprio,0.2885740
1279,buona,1.2762666
1279,consultazione,0.4708972
1279,mila,0
1279,online,0
1279,partecipanti,0
1279,scuola,-0.2930168
1280,ascolto,0
1280,aspetto,-0.2405831
1280,aspetto,-0.1483506
1280,base,-0.0786175
1280,buona,1.2762666
1280,formativo,1.9444300
1280,maggiore,0.3135000
1280,maggiore,0.5351241
1280,orientamento,0
1280,porre,0.4061912
1280,scuola,-0.2930168
1280,studenti,-0.3128458
1281,fatto,-0.0908829
1281,fatto,0.1788579
1281,italia,0
1281,partecipa,0
1281,possiamo,0.2238733
1281,pure,0.6502632
1281,scegliere,0
1281,scuola,-0.2930168
1281,vogliamo,0.2505876
1282,barbarigo,0
1282,buona,1.2762666
1282,istituto,-0.3774191
1282,news,0
1282,scuola,-0.2930168
1283,azienda,0.9451202
1283,diventa,0
1283,finalmente,0
1283,finanziamenti,0
1283,gelmini,0
1283,primi,-0.5619223
1283,primi,-0.0133791
1283,progetto,0
1283,realtà,0.1248471
1283,scuola,-0.2930168
1283,statua,0
1284,alcuni,-0.6429805
1284,alcuni,0.7913833
1284,altra,-1.0593781
1284,boni,0
1284,buoni,1.9314744
1284,buoni,0.3269864
1284,docenti,0
1284,essere,0.1491227
1284,peccato,-0.4305959
1284,peccato,-0.6151370
1284,solo,-0.1194989
1284,strariforma,0
1284,volevano,0.3314933
1285,buona,1.2762666
1285,buono,1.8644086
1285,cantone,0
1285,cosa,-0.1283872
1285,damiano,0
1285,leggi,0.5123959
1285,leggi,0.2561980
1285,mimesis,0
1285,scenari,0
1285,scuola,-0.2930168
1286,novembre,0
1286,roma,0
1286,venite,0.7101936
1287,blocco,0.3206999
1287,blocco,-0.7101212
1287,boa,0
1287,centesimo,0.0000000
1287,contratto,-0.6098173
1287,contratto,0.5947601
1287,fino,0
1287,futuro,-0.0419757
1287,giro,0
1287,roseo,0
1287,scuola,-0.2930168
1287,senza,0
1287,spendere,0.7242743
1288,anni,0
1288,buona,1.2762666
1288,cancellare,-1.2851771
1288,d,0
1288,fascia,-0.3791786
1288,ficcare,-0.5357156
1288,precario,-0.1474297
1288,puoi,0.2186308
1288,sai,0.4549501
1288,scuola,-0.2930168
1288,scuola,-0.2930168
1288,te,0
1288,trovare,0.2297834
1288,vienici,0
1288,vivi,0.0407977
1288,vivi,0.3455637
1288,vuoi,0.2428222
1289,commento,0.9571710
1289,manifestazione,0.9445954
1289,nuova,0.6244347
1289,nuova,0.2367979
1290,buona,1.2762666
1290,docenti,0
1290,formazione,0.4497140
1290,scuola,-0.2930168
1291,accaduto,-1.0523687
1291,adesso,0.4345144
1291,aggiuntive,0
1291,borse,1.2269830
1291,borse,0.4089943
1291,date,-0.0030751
1291,date,-0.3029016
1291,date,0.2582577
1291,devi,0.2765846
1291,devi,-1.5744048
1291,dimettere,1.2548274
1291,dir,0.7262159
1291,poco,-0.6277723
1291,vergognoso,-1.3756680
1292,buona,1.2762666
1292,giro,0
1292,prendendo,0.3159524
1292,scuola,-0.2930168
1292,state,0.2273875
1292,state,0.2521819
1293,buona,1.2762666
1293,collaborazione,0
1293,lingua,-0.3253546
1293,miglioriamo,1.7362280
1293,renzi,0
1293,scuola,-0.2930168
1293,scuola,-0.2930168
1293,storici,0.0000000
1294,mauro,0
1294,piras,0
1294,programmi,0
1294,renzi,0
1294,valutazione,0.4092311
1295,buona,1.2762666
1295,facciamola,0.5497858
1295,insieme,-0.0127073
1295,scuola,-0.2930168
1296,buona,1.2762666
1296,consultazione,0.4708972
1296,cuore,-0.0635988
1296,napoli,0
1296,sacro,0.7632437
1296,scuola,-0.2930168
1297,buona,1.2762666
1297,commedia,-1.2493286
1297,nome,0.1866800
1297,scuola,-0.2930168
1297,sembra,-0.2465537
1297,vergogna,-1.0951060
1297,vergogna,-0.2605014
1298,buona,1.2762666
1298,mce,0
1298,progetto,0
1298,scuola,-0.2930168
1299,consultazione,0.4708972
1299,paradosso,0
1299,sorite,0
1300,anni,0
1300,collego,0
1300,data,-0.3066548
1300,data,-0.0031133
1300,data,0.2614576
1300,dopo,0.1599842
1300,leggo,0.6084112
1300,maestra,1.9979000
1300,maestra,1.8322210
1300,meditate,0.4108791
1300,morte,-1.4151530
1300,morte,-0.7422530
1300,morte,-1.0227410
1300,nome,0.1866800
1300,notizia,0.2687452
1300,ppp,0
1300,scuola,-0.2930168
1300,zero,-0.0218424
1301,alternanza,0
1301,euro,0
1301,euro,0
1301,istituti,-0.4502255
1301,lavoro,-0.5771407
1301,lavoro,0.2492198
1301,ministro,0
1301,ml,0
1301,premier,0
1301,ridicoli,0.2932741
1301,scuola,-0.2930168
1301,scuola,-0.2930168
1301,tecnici,0.7962463
1302,buona,1.2762666
1302,questionario,0
1302,rispondendo,-0.7015997
1302,scuola,-0.2930168
1303,buona,1.2762666
1303,d,0
1303,itp,0
1303,liberare,1.1651150
1303,ordine,0.3364111
1303,orizzonte,0.3976526
1303,parola,0
1303,ripresa,-1.9994840
1303,ripresa,-1.5234160
1303,risorse,-0.6314380
1303,scuola,-0.2930168
1303,scuola,-0.2930168
1304,buona,1.2762666
1304,de,0
1304,farsa,0.2547351
1304,scuola,-0.2930168
1305,applicazione,0.7520066
1305,cartacei,0
1305,dà,-0.0012690
1305,elettronico,0
1305,equivalente,0.0000000
1305,equivalente,2.3231340
1305,libri,-0.2914397
1305,obbligo,0.6314019
1306,università,1.0000000
1307,anni,0
1307,direttamente,0.2553608
1307,euro,0
1307,fund,0
1307,oltre,0
1307,quasi,0.2139592
1307,raising,0
1307,reperiti,-0.7657711
1308,fossile,0
1308,museo,0
1308,noia,-0.8994527
1308,scuola,-0.2930168
1309,avanti,0.4953150
1309,camusso,0
1309,compresi,1.1002406
1309,dentro,0
1309,forza,0.2255044
1309,forza,0.2496705
1309,landini,0
1309,lasciali,0
1309,matteo,0
1309,novecenteschi,0
1309,pd,0
1309,sbraitare,0.9928289
1309,sindacalisti,0
1310,carminelli,0
1310,circolo,0.8143649
1310,digitale,0
1310,mercoledì,0
1310,parliamo,-0.2611503
1311,buona,1.2762666
1311,menfi,0
1311,scuola,-0.2930168
1312,consultazione,0.4708972
1312,entrano,1.4280850
1312,finalmente,0
1312,miur,0
1312,sindacati,-0.3345603
1312,sindacati,-0.2007362
1313,anni,0
1313,buona,1.2762666
1313,collega,-0.3505005
1313,collegio,0
1313,dice,0.3762959
1313,documento,0.3768057
1313,forti,0.2016750
1313,gira,0
1313,parole,0
1313,punto,-1.6408350
1313,punto,0.4147166
1313,scuola,-0.2930168
1313,strardinario,0
1313,vogliono,0.2318038
1314,ancora,-0.1261360
1314,buona,1.2762666
1314,fondi,-0.1280023
1314,risorse,-0.6314380
1314,scuola,-0.2930168
1314,taglia,0.2945161
1314,visto,0
1315,bel,0
1315,bene,0.5374784
1315,carta,0.6086428
1315,governo,0
1315,lavora,-0.9272792
1315,progetto,0
1315,quando,0
1315,riconosciuto,0.9655760
1315,riconosciuto,1.5669920
1315,sembra,-0.2465537
1315,va,0.2143860
1316,buona,1.2762666
1316,buona,1.2762666
1316,educazione,0.7087967
1316,motoria,0
1316,primaria,1.0992910
1316,scuola,-0.2930168
1316,scuola,-0.2930168
1317,grande,0.3005349
1317,impresa,0.4772672
1317,integrare,-0.1297028
1317,italiana,0
1317,lavoro,0.2492198
1317,lavoro,-0.5771407
1317,scuola,-0.2930168
1317,sorpresa,0.3362454
1317,sorpresa,-0.3080143
1317,sorpresa,-0.2178125
1317,tecnologia,1.0821180
1318,bello,1.4454348
1318,facile,0.8135146
1318,governo,0
1318,lavoratori,-0.2802251
1318,lavoro,-0.5771407
1318,lavoro,0.2492198
1318,padroni,0
1318,parlare,-0.1866340
1318,preferisce,0.7914352
1318,scuola,-0.2930168
1318,vincere,0.2710466
1319,dirigente,0.7282419
1319,futuro,-0.0419757
1319,gallingani,0
1319,importante,1.5776380
1319,importante,0.7799954
1319,insegnanti,1.5067950
1319,insegnanti,0.3766988
1319,italia,0
1319,passa,0.5649671
1319,passa,0.5215081
1319,proposta,0
1319,scolastico,0
1320,ascolto,0
1320,buona,1.2762666
1320,centro,0.4642033
1320,formazione,0.4497140
1320,scuola,-0.2930168
1321,approvazione,2.1041591
1321,commenti,0.8592935
1321,consultazione,0.4708972
1321,fatti,0.2953312
1321,fatti,-0.1500664
1321,fatti,0.5005614
1321,lunghi,1.5110320
1321,mostrano,1.1395800
1321,parole,0
1321,post,0
1321,servono,-0.0115026
1321,soprattutto,0.2543999
1321,tempi,0.7631588
1321,tempi,1.0911160
1322,battaglia,0
1322,campagna,0
1322,compili,0
1322,comunque,-0.4173426
1322,docente,0
1322,é,0.1256011
1322,facile,0.8135146
1322,nessun,0
1322,questionario,0
1322,scuola,-0.2930168
1323,bene,0.5374784
1323,é,0.1256011
1323,lavorato,-0.9991158
1323,mai,-0.7627831
1323,mprovvisazione,0
1323,pensateci,0.3222958
1323,scuola,-0.2930168
1323,solo,-0.1194989
1324,accordo,-0.1008689
1324,buona,1.2762666
1324,d,0
1324,popolari,0.3817162
1324,proposte,0
1324,scuola,-0.2930168
1325,buona,1.2762666
1325,giannini,0
1325,imbecille,-0.3955107
1325,scuola,-0.2930168
1326,apprezzano,0.9513707
1326,policlinico,0
1326,roma,0
1327,buona,1.2762666
1327,cgil,0
1327,flc,0
1327,giusta,0.8808744
1327,governo,0
1327,scuola,-0.2930168
1327,scuola,-0.2930168
1328,buona,1.2762666
1328,proposte,0
1328,scuola,-0.2930168
1329,de,0
1329,ecco,0
1329,entro,1.2381260
1329,forza,0.2255044
1329,forza,0.2496705
1329,link,0
1329,novembre,0
1329,possibile,0.7460535
1329,sito,-1.8277390
1329,votare,0
